SegmentLength,SegmentTime,Speed,AveragePressure
80.90152,-0.9731235,8.513493,39.399654
69.23907,-0.71532613,7.129798,33.505306
112.40354,-1.0901705,12.021714,54.10204
96.62915,-1.2482263,10.244698,47.20512
124.94448,-1.0304174,13.190692,60.08988
135.90205,-1.3689926,14.39168,65.62439
117.667046,-1.2918171,12.447881,56.398766
121.213486,-1.0850297,12.986568,58.117466
54.331223,-0.61981785,5.6218643,26.549839
131.03847,-0.9093832,13.383467,62.822468
110.160095,-1.1199958,11.464084,52.490025
104.09422,-1.0660775,11.11129,49.89969
63.58819,-0.795558,6.7047505,30.886923
69.50204,-0.7324657,7.1449285,33.93563
90.68338,-0.8014105,9.454789,43.622856
56.367886,-0.62193197,5.885809,27.49554
61.222076,-0.95857364,6.594126,30.235718
58.000843,-0.79666555,6.2612696,28.3545
48.2141,-0.6186141,5.13932,23.466606
144.78847,-1.3243082,15.418299,69.699165
105.45655,-1.0525426,11.1474085,51.035267
98.436134,-0.91154885,10.45422,47.160698
122.523994,-0.978259,12.554047,58.757355
131.28583,-1.1904687,13.933504,62.659687
110.38766,-1.0748112,11.612928,53.27387
104.511116,-1.2850463,11.407845,50.467545
105.642815,-0.97050077,10.870674,50.750397
88.07819,-0.72336847,9.1450205,42.432697
92.29315,-1.2367501,9.809229,45.420452
109.484695,-0.8511063,11.218478,52.581738
75.56653,-0.90466654,8.100155,36.500385
85.46426,-0.75055623,8.600844,40.977657
89.48339,-0.9493452,9.621507,43.13403
64.62639,-0.8533114,7.0261827,31.502228
92.13147,-0.9616046,9.615596,44.92169
76.312195,-0.7009287,7.994536,36.799553
151.08716,-1.2738258,15.537182,72.6664
82.95008,-0.9111786,8.885409,39.842205
101.15608,-0.9935833,10.589642,49.11517
58.13115,-0.7879181,6.383915,28.266209
78.69539,-0.6933191,7.9463205,37.98087
61.885242,-0.6992062,6.6047087,30.012457
138.8954,-1.2981209,13.976012,67.332794
84.31639,-0.9041953,8.885011,40.90196
73.979614,-0.9243422,8.015902,35.938995
61.5027,-0.78550255,6.314462,29.847128
86.501236,-0.9448414,9.166182,42.17953
121.54419,-1.1371557,12.600464,58.81824
126.64916,-1.1873652,13.480944,61.072525
95.03303,-0.8527176,10.024264,45.54091
90.70549,-1.0567296,9.324461,44.00849
179.0624,-1.3616782,18.490738,85.890945
70.2851,-0.9538545,7.8440056,34.171024
75.50746,-0.7712985,7.9374886,36.496117
97.26643,-0.8867251,10.004329,46.906364
119.75376,-1.2587765,12.584577,57.879955
120.02543,-1.5308316,13.083828,58.12166
88.119156,-1.2151369,9.397526,43.057938
78.97421,-1.0630515,8.359881,38.32252
37.295837,-0.5513169,3.978805,18.154003
73.90738,-0.8345021,7.7394795,35.87501
120.434814,-1.3341057,12.696565,58.089394
91.2415,-1.0423708,9.746431,44.200188
80.0401,-1.0598131,8.763628,38.9812
178.19402,-1.2923747,18.551275,85.0317
134.6233,-0.9600467,13.591461,64.85337
121.68903,-1.2409152,12.942439,57.868816
88.86928,-0.9303449,9.242177,43.29551
125.78773,-1.1983593,13.171401,60.70397
95.06391,-0.9893116,10.168317,45.619644
100.47304,-0.91986215,10.405851,47.924397
120.63666,-1.1747231,12.59062,58.344154
108.53416,-0.9535793,11.374791,51.98664
105.31718,-1.2376466,11.205906,51.330944
131.8957,-0.9019035,13.155975,63.399246
94.45304,-0.90760887,9.969091,45.70741
100.094574,-1.0661993,10.618139,48.08887
66.91471,-0.7411341,7.0628734,32.55385
105.112976,-1.1210316,11.171329,50.617706
101.00658,-1.0861951,10.7675295,48.747948
101.176926,-1.172001,11.044159,49.0935
85.50746,-0.89805746,9.191577,41.758045
175.5918,-1.9243301,18.72481,84.56373
153.45734,-1.0470754,15.542168,73.67823
121.86572,-1.3730252,13.025588,59.04985
67.165596,-0.7525793,7.1242228,32.228867
55.21583,-0.67550474,5.807896,27.154205
118.95554,-1.1215762,12.273496,57.157276
86.94008,-1.0577896,9.218351,42.180676
64.555145,-0.7877932,6.9100995,31.482292
88.163994,-0.8979623,9.236656,42.039024
85.41945,-0.7321023,8.89067,41.366634
103.11487,-1.0446508,10.982934,50.17635
79.57065,-0.92039675,8.550333,38.74817
82.185616,-1.0537797,8.55532,40.430923
124.68403,-1.1716633,13.072578,60.12611
82.43378,-0.7981263,8.760708,39.325268
79.618835,-0.7916602,8.2827015,38.18338
98.07441,-1.1599071,10.428103,47.8065
97.83736,-0.95779985,10.395196,47.410995
73.60471,-0.85822564,7.851749,35.978374
114.4739,-1.2299056,12.165255,54.99321
153.72484,-1.1962583,15.7005,73.90396
82.3418,-0.9586779,8.680826,39.98677
92.46778,-1.1726658,10.255406,45.03074
62.996742,-0.73505265,6.581438,30.53963
63.44913,-0.814372,6.8174195,30.709188
87.34031,-0.825405,9.168163,42.135204
74.12793,-0.98886436,8.065535,36.409622
86.42489,-0.84616786,8.928998,41.81159
67.392136,-0.6822829,6.9752145,32.608463
100.87819,-0.70806307,10.401872,48.40995
130.60472,-1.2776468,13.914057,62.838005
63.779385,-0.885916,6.6043525,30.888283
65.8929,-0.6827398,6.769189,31.674244
90.17248,-0.74513566,9.253397,43.045464
82.43464,-1.0092714,8.691521,39.955032
129.9661,-0.9966106,13.742402,62.092842
86.24567,-0.96402395,9.140664,41.995377
99.30345,-1.2098218,10.505907,47.998177
53.79533,-0.66078234,5.667431,26.134487
92.90455,-0.96334296,9.583459,45.783195
100.41658,-0.9721141,10.198525,48.211544
98.46156,-0.96429646,10.22641,47.2926
78.43976,-0.91572464,8.24459,38.124966
95.10476,-0.85506773,9.927359,45.9691
115.62579,-1.0508372,12.096734,55.524925
66.7015,-0.83999795,7.335893,32.36258
89.71451,-1.0551645,9.476873,43.25885
94.310555,-1.2273458,10.57772,45.74091
94.21178,-1.0476427,10.121072,45.510838
110.90067,-1.0380315,11.770083,53.229923
82.64869,-0.93219376,8.829835,39.967052
118.940765,-1.4145737,12.964946,58.106552
75.59447,-0.7686067,7.817749,36.65154
109.616905,-1.1274012,11.544464,52.81565
94.03211,-0.89503574,9.857687,45.202248
129.13034,-1.1638663,13.351969,61.932026
83.67144,-0.8385921,8.783655,40.473885
147.07014,-1.2405739,15.365992,70.20181
88.372,-1.0853698,9.182598,43.322357
58.366577,-0.7092399,6.1612544,28.293951
110.44076,-1.0089207,11.225992,53.627148
96.54375,-1.0398054,9.83734,46.40461
103.222946,-0.8048987,10.493058,49.383987
87.703255,-1.076499,9.231568,42.992546
69.89768,-0.7723666,7.2457194,33.712605
71.84756,-0.69317794,7.5439563,34.64894
90.23068,-0.97762287,9.470135,43.737186
104.60998,-0.7905814,10.940755,50.34875
100.434235,-1.0602065,10.36676,48.238823
73.00467,-0.8738594,7.821086,35.633
64.64215,-0.648318,6.7051306,30.95938
44.187363,-0.57401943,4.6349235,21.484625
90.60183,-0.8674257,9.307348,43.90844
49.07527,-0.65125734,5.325983,23.892906
84.33528,-0.79513836,8.786314,40.85055
81.64181,-0.86539346,8.481491,39.49714
105.98923,-0.9693763,10.861297,51.35128
133.6449,-1.0645888,13.951467,64.03486
108.223564,-1.1820344,11.562082,52.48168
92.480484,-0.97902626,9.54297,44.99513
142.17403,-1.4304308,15.48839,67.933174
48.064438,-0.6277705,5.1331944,23.435816
108.11529,-1.0282671,11.065222,52.346153
119.10348,-0.92565066,12.140243,57.25832
79.60054,-0.9261989,8.350664,38.413692
61.071377,-0.78850967,6.5836763,29.323343
102.16429,-1.0366274,10.816464,49.261642
106.71325,-0.89469755,11.1466675,51.468147
107.223656,-0.9510821,11.32866,51.27516
132.48885,-1.3270667,13.943801,64.040016
74.40049,-0.8189671,7.840711,35.905712
94.691795,-1.213421,10.306628,46.00967
63.732224,-0.69079006,6.429234,31.060772
108.183395,-0.9098764,10.829825,52.20741
129.03432,-0.9624391,13.376876,61.68881
83.41659,-1.0344838,9.221337,40.210045
88.12401,-1.0342633,9.545228,42.8972
115.25751,-1.4239413,12.268932,56.057896
60.19797,-0.6203506,6.4479184,29.552948
68.35104,-0.8933456,7.201869,33.08247
140.58635,-0.9093277,14.52952,67.02963
58.111526,-0.74812365,6.126479,28.307291
91.92154,-1.025347,9.944419,44.67001
72.8239,-0.6989457,7.5883656,35.264797
91.46558,-1.0003748,9.531845,44.760098
107.95106,-0.9616166,11.256948,51.736103
114.98131,-1.4243463,12.588738,56.176445
84.797554,-0.8835667,9.192752,40.90836
63.455105,-0.75281477,6.6853437,30.6482
84.86414,-0.89400744,8.66607,41.328842
89.54409,-1.0917068,9.575358,43.426205
91.623795,-0.8764061,9.396254,43.907043
101.892296,-1.0392622,10.781072,49.128098
68.89969,-0.78453976,7.4467435,33.18001
153.79974,-1.5157193,16.420124,74.40048
118.47114,-1.1929168,12.6650715,57.61907
144.78961,-1.491182,15.698174,70.01711
80.53023,-0.7672903,8.459894,38.54227
83.89891,-0.88808185,8.6952505,40.84307
62.98356,-0.9742402,7.0155087,31.020988
84.27034,-0.72419596,8.726192,40.226467
53.552677,-0.64811623,5.476334,26.060064
99.051346,-0.8799899,10.043126,47.506977
74.21564,-0.8471052,8.054928,36.075516
79.84674,-0.7867317,8.438882,38.69466
126.04234,-1.310267,13.3189945,60.871475
76.47325,-0.8804905,8.102069,37.00035
67.90173,-0.9622315,7.1941767,33.489655
116.67684,-1.1030301,12.419734,56.24739
181.19022,-1.4868861,19.093567,86.75122
103.85746,-0.8663407,10.7841835,49.766235
103.436035,-0.9917975,11.004595,49.731003
56.720837,-0.66868526,6.0448284,27.343601
108.2376,-0.7522399,11.122696,51.885246
66.775,-0.8674504,7.134887,32.68513
123.956795,-1.244988,13.133735,59.912136
85.90487,-0.815911,8.8167305,40.99175
165.8056,-1.0955265,17.00497,79.49951
92.91232,-0.853823,9.581781,44.797062
107.968704,-1.0776002,11.606485,51.76836
98.61488,-1.1732601,10.736196,47.7046
99.54892,-0.9011289,10.415703,47.64438
82.94551,-0.93837017,8.729064,40.216682
110.939125,-1.1286687,11.520969,53.774277
105.61484,-1.4542694,11.343003,51.235695
57.983086,-1.0062633,6.384503,28.632956
78.74528,-0.8485229,8.261281,38.70559
65.62595,-0.57903683,6.637954,31.752363
113.700096,-0.8867189,11.649963,54.406998
64.29117,-0.82030994,6.846746,31.326206
70.30265,-0.78881866,7.367225,33.87653
87.586334,-0.86044574,9.14207,42.415382
83.23104,-1.0851514,9.220246,40.64374
88.68232,-0.77253693,9.157557,42.787045
122.02729,-1.2755119,12.924008,59.274426
92.052284,-0.7698576,9.412836,44.106747
66.695274,-0.83133847,6.916323,32.375664
70.92418,-0.7082883,7.234338,34.209473
49.926357,-0.66779834,5.373554,24.409693
89.67388,-0.950883,9.095072,43.084206
67.57478,-0.8866722,7.18612,33.087784
82.65084,-0.74612176,8.779245,39.60255
81.80639,-0.9421917,8.786147,39.645256
177.55788,-1.556314,18.550766,85.41377
85.93754,-1.0609361,9.227689,41.95438
86.77782,-0.81752414,9.08274,42.17885
137.30537,-0.9846652,13.862183,65.683685
81.05316,-1.0139943,8.861167,39.462006
86.93079,-0.9572337,8.997949,42.238255
107.17987,-0.8622646,11.163258,51.384644
83.23265,-1.0263237,8.671372,39.99126
78.49465,-0.78425425,8.207827,37.354877
169.83485,-1.6591566,17.891788,81.461914
77.1983,-0.72555876,8.218655,37.28096
114.52014,-0.92060983,11.80309,54.94092
76.882515,-0.98135746,8.202841,37.15147
114.696434,-0.9725712,11.712321,55.201412
113.8056,-1.0703156,11.725827,54.931686
62.282207,-0.7846484,6.605145,30.310322
62.40138,-0.6025431,6.3315763,30.141867
85.7326,-0.8140447,8.795889,41.455116
95.35733,-1.0472882,9.871237,45.71722
109.028,-1.1366295,11.561992,52.882664
70.178055,-0.73646504,7.4227996,34.04787
104.95191,-0.79588264,10.848695,50.157806
106.01177,-1.2949902,11.162419,51.677917
84.46938,-1.0641408,9.164891,41.22851
76.0088,-1.0063567,7.916748,36.62483
120.188545,-1.080334,12.592221,57.960426
98.18518,-0.99125934,10.3373375,47.482395
76.02144,-0.9214648,7.8461056,37.24264
126.55368,-1.0547608,13.042208,61.1252
82.058685,-0.8852921,8.538282,39.80275
81.0857,-0.7857238,8.428582,39.01508
68.13586,-0.8210586,7.0939693,33.183563
98.49165,-1.2518122,10.664176,47.444332
143.11673,-0.9602235,14.708074,68.56538
96.64136,-0.8135384,9.773463,46.53151
140.08261,-1.015249,14.550856,66.85512
80.34085,-0.8750199,8.521814,38.722145
79.874535,-0.7752517,8.375863,38.563877
145.33102,-1.4819514,15.799641,70.20009
115.901794,-1.0564966,11.761601,56.24836
85.2528,-0.7142249,8.703872,40.873985
122.584236,-1.2767898,13.08627,58.940918
133.01717,-1.3356032,14.280534,64.55374
148.19217,-1.7156062,16.180384,71.57138
78.281685,-0.81369954,8.290869,37.714146
94.90017,-0.99526465,9.942973,45.73499
115.9146,-1.005437,12.334407,55.774548
86.44309,-0.9857351,9.256751,41.75126
98.07711,-1.1256752,10.442551,47.027954
168.42896,-1.3463312,17.526005,80.27126
96.4783,-0.904792,10.267069,46.665443
102.2617,-1.1723545,10.863064,50.13355
87.102234,-1.1506042,9.233832,42.889946
101.29103,-1.0707074,10.533345,48.76926
116.298996,-1.0390431,12.108528,55.701424
83.261955,-0.9442149,8.697379,40.685596
110.34435,-0.7555233,11.174239,53.136333
92.6544,-1.0064143,9.904352,44.94394
162.73611,-1.5229661,17.114218,77.93248
107.80578,-1.3114827,11.789298,52.69013
118.28877,-1.1255373,12.576165,57.154472
109.37969,-1.2111049,11.842767,52.936207
63.885822,-0.9427993,6.893614,31.023127
85.85392,-0.8669346,9.038824,41.51692
152.92952,-1.2641013,16.146763,73.80748
116.3823,-1.1164371,12.367362,56.049244
82.32254,-1.0707392,8.685883,40.043217
81.76354,-1.0160545,8.5821705,39.566216
83.092804,-1.0461588,9.072756,40.779037
71.91391,-0.92366993,7.4278574,35.155624
82.17777,-0.8666511,8.5566635,39.51202
176.3605,-1.4035234,18.06359,84.552284
56.884556,-0.7802872,6.0352564,27.674818
54.774128,-0.69703925,5.63763,26.800684
62.520615,-0.72267467,6.8199506,30.306017
120.415146,-1.0334647,12.435086,57.966316
104.89667,-1.2112029,10.943116,50.36594
60.22739,-0.71385413,6.376124,29.397573
93.35382,-0.80561733,9.606473,45.057552
103.683846,-0.94343394,10.702317,49.630585
117.79988,-1.1025028,12.347818,57.434517
134.29686,-1.26063,14.174648,64.64673
79.56878,-0.955365,8.499718,38.384262
63.071438,-0.7816266,6.899645,30.834383
97.84243,-1.1011385,10.344317,47.038284
124.69177,-1.234092,13.336176,60.029663
59.26963,-0.7716046,6.3365636,28.637491
96.30724,-1.0282847,10.226412,46.099937
140.86908,-1.1028547,14.606619,67.428665
158.20079,-1.7333969,16.693354,76.34953
133.66913,-1.7240998,14.137432,64.68351
69.345535,-0.93746567,7.3507237,33.60454
109.093636,-0.88872445,11.251717,52.379944
86.36307,-0.78019196,8.874645,42.02134
114.24333,-1.2066128,12.099624,55.46298
94.89629,-1.0765533,10.200086,45.79988
62.692734,-0.7214013,6.5761347,30.69243
126.563805,-1.0721257,12.881593,61.23426
111.079254,-0.9397129,11.518781,53.66888
114.37852,-1.1804701,12.291573,55.206104
88.81835,-1.124066,9.521942,43.19706
61.032597,-0.8625905,6.7888274,29.846775
61.705208,-0.71460384,6.2064705,29.985847
117.64224,-0.8955204,12.221967,56.917583
79.031105,-0.8583994,8.320955,38.347645
76.98675,-0.78261465,7.9885945,37.295788
110.58054,-0.8713975,11.348027,53.230133
81.87288,-0.8494117,8.485332,39.182983
52.41973,-0.6523426,5.5726233,25.639753
50.209084,-0.553775,5.2180004,24.31835
58.211246,-0.6519844,6.0380273,28.320568
76.64419,-0.79733855,8.040845,37.044353
94.92511,-0.89192194,10.012092,45.59979
64.15671,-0.8047366,6.747298,31.488441
97.744576,-0.9417388,10.249181,47.09847
81.15933,-1.1326396,8.918263,39.827984
118.99099,-1.337714,12.932264,58.098984
64.09971,-0.67201465,6.616532,30.74862
86.59958,-0.8432275,9.240565,41.95935
106.29546,-0.99690187,11.297479,51.39734
109.54816,-0.9553709,11.503795,52.321293
64.07636,-0.70344955,6.8030667,30.962187
86.871284,-0.8847377,9.302906,41.80021
82.451195,-0.8722675,8.531508,40.11954
56.329765,-0.61144567,5.97721,27.394386
81.62377,-0.9378212,8.780809,39.320152
72.52568,-0.9469872,7.7421346,35.206512
133.15657,-1.2037876,13.7426195,64.480644
110.9161,-1.127405,11.918969,53.341885
124.48316,-1.2960324,13.118545,60.458218
129.1036,-1.6496438,13.762911,62.991043
101.198135,-1.0731983,10.515242,48.715496
74.77832,-0.7211072,7.6205235,35.95607
61.94256,-0.6619607,6.510634,29.849546
100.1527,-0.8575656,10.190016,48.08416
78.67255,-0.9110523,8.45131,37.86218
64.63588,-0.86878115,6.951899,31.322453
72.72446,-0.7894646,7.4354424,35.203693
81.82923,-0.92298293,8.434904,40.010784
97.9717,-0.94750136,10.072304,47.368587
125.64651,-1.3121183,13.482344,60.86669
95.4721,-0.9328911,10.253042,45.986187
58.234043,-0.7464184,6.295178,28.502953
87.724495,-0.88587826,9.293091,42.189312
110.87883,-0.82501554,11.495821,53.180237
55.4735,-0.78072387,5.7339907,27.14184
62.173153,-0.6651848,6.4347787,30.222399
143.94241,-1.0918906,14.712142,69.03947
76.76403,-0.7815368,7.896515,36.928192
132.09262,-1.2320184,13.967563,63.508675
109.313644,-1.0070902,11.514269,52.52906
59.908688,-0.6706015,6.3374248,29.211037
129.00256,-1.5511272,14.085057,62.346657
84.10703,-0.78206414,8.834617,40.55709
42.720497,-0.53034145,4.4464827,20.741995
91.89952,-0.92747235,9.772475,44.553284
77.81194,-0.7958704,8.173248,37.75476
83.37551,-0.8297207,8.74235,40.314236
97.55275,-1.1163616,10.479123,47.169365
90.06115,-0.9731128,9.493767,43.639256
77.19358,-0.81050235,8.006713,37.5337
111.20207,-0.88985497,11.263067,53.676506
98.82559,-0.8142211,9.956297,47.73727
100.511925,-0.95008487,10.236401,48.70788
121.69476,-1.2670853,12.61601,59.41093
98.532974,-1.0845127,10.61192,47.51766
92.312584,-0.85004544,9.526409,44.207226
129.86142,-1.2963897,13.933306,62.45208
115.128235,-1.0000128,12.008236,55.66466
97.185356,-0.91240114,10.183236,46.444614
123.73809,-1.0840554,12.860122,59.354496
111.14407,-1.0200449,11.730775,53.443913
150.49763,-1.37169,15.897632,72.77087
90.691574,-1.025122,9.490968,44.29227
91.56942,-0.8105506,9.435283,44.446136
92.237236,-0.9831324,9.813232,44.522778
109.45251,-1.2499281,11.806291,52.735775
103.64184,-0.9902816,10.875792,49.75344
79.6335,-1.028127,8.363951,38.58561
76.99689,-0.70966715,8.079733,37.06861
79.65277,-1.064683,8.810841,38.516586
73.11563,-0.75215685,7.452651,35.238644
117.69057,-1.0316075,12.345622,56.236427
113.02731,-0.91976166,11.832355,54.170174
140.29588,-1.5230647,15.322559,67.93
65.204285,-0.74378407,6.949389,31.560143
70.057884,-0.8697321,7.454635,33.827946
131.2638,-1.2257171,13.885501,63.792324
123.30835,-1.2090752,13.005806,58.96455
128.65959,-1.3103058,13.713232,61.822483
80.978264,-0.8077107,8.464938,39.304325
87.38095,-0.96576905,9.323751,42.37969
113.208954,-1.3264441,12.24027,54.972874
141.2637,-1.0476934,14.640568,67.60043
116.31373,-1.2889885,12.402156,56.261803
54.758835,-0.7143319,5.812795,27.032505
113.12982,-1.3750957,11.911434,55.194874
63.269608,-0.58405095,6.464362,30.551878
80.438446,-0.7317057,8.415799,38.86542
99.4398,-0.947522,10.528675,48.047977
91.83224,-1.1201582,9.63487,43.835045
138.18703,-1.4692577,15.036289,66.54271
111.994225,-1.170815,11.938301,54.81864
108.342636,-0.9716654,11.458245,51.836617
49.47079,-0.85363454,5.518134,24.276806
104.24434,-1.0212384,10.482295,50.602566
77.273056,-0.7934066,8.218423,37.39516
80.51774,-0.97606206,8.565202,38.868362
81.47697,-0.8344379,8.529406,39.33789
129.37402,-1.036549,13.616722,62.241547
66.885284,-0.8401631,7.1555386,32.91079
135.21097,-1.0995775,13.971296,64.72413
122.931404,-1.0696324,12.588594,59.359367
78.712845,-0.6966551,8.160851,37.9771
92.354774,-0.6774915,9.429211,44.360054
67.10008,-0.6760103,6.9823008,32.43192
91.18971,-1.1577256,9.911684,44.392525
59.191994,-0.6664295,6.227212,28.591862
81.85214,-0.9959162,8.5968685,39.584732
72.187416,-0.82181805,7.583035,34.94346
90.65973,-1.2108098,9.859453,44.59374
108.176796,-0.9873416,11.174898,52.5621
67.975105,-0.6660792,7.0725536,32.53957
108.75535,-1.0622164,11.331399,52.926796
135.36403,-1.7156886,14.928839,66.22736
85.52866,-1.0094035,9.155008,41.09525
60.812706,-0.7667964,6.4587717,29.726177
87.031624,-1.2687705,9.149626,42.058174
68.45594,-0.89760035,7.463826,33.361794
72.01113,-0.8844428,7.747239,35.05342
106.480255,-1.0885301,11.271615,51.175022
120.522995,-1.0823342,12.583766,57.667183
85.23166,-0.8168737,8.870361,41.21574
82.269104,-0.9376001,8.812862,39.98393
79.69741,-0.97528476,8.652482,38.74152
97.97971,-0.975309,10.3498955,47.481514
54.80095,-0.83239895,5.808877,26.54727
80.49033,-0.87370664,8.487606,38.949345
90.08402,-0.9465133,9.588777,43.737286
67.90431,-0.72161275,7.015291,32.7959
144.64474,-1.1973168,15.36049,69.34199
93.48045,-0.95127463,9.9134245,45.23758
96.81572,-0.95034343,10.106352,46.342274
125.92706,-0.81502765,12.890847,60.458492
98.74352,-0.97312444,10.161221,47.35036
114.2151,-0.9327446,12.006104,54.471104
80.69553,-0.90501297,8.698202,39.24199
99.14456,-0.8631792,10.1739025,48.041626
118.973816,-1.3570602,13.001791,57.53785
88.049675,-1.0721529,9.493799,42.873997
55.385506,-0.69943535,5.8659487,26.918459
161.01158,-1.5193288,16.920961,77.57062
114.53034,-0.96772474,12.002365,55.26158
73.53977,-0.9342762,8.033159,35.72987
131.8452,-1.1234264,13.840474,63.14997
104.533585,-1.0371035,10.938871,50.703384
90.2778,-0.96909475,9.809728,43.765385
68.687195,-0.6301748,7.1009603,33.111645
88.85055,-0.935496,9.417427,42.992287
57.732254,-0.616704,6.045848,28.054031
131.97263,-1.0341206,13.514752,63.50361
77.716896,-0.9562802,8.168537,37.526463
103.53904,-1.2091299,11.022488,49.909004
60.304825,-0.6983334,6.288512,29.229406
91.758514,-0.8916366,9.58577,44.547634
95.58605,-0.90820843,10.042278,46.335125
86.331566,-0.7945008,9.078162,41.524544
59.284733,-0.56538296,6.120301,28.488579
104.59039,-0.919071,10.805925,50.340725
85.20818,-0.79828066,8.709056,40.98693
131.22256,-1.1771781,14.055021,62.864574
67.38314,-0.81390524,7.2049627,32.74066
109.76334,-1.1806042,11.587735,53.10508
77.350075,-0.87604374,8.16009,37.36429
78.54865,-0.8518791,8.386077,38.26604
