SegmentLength,SegmentTime,Speed,AveragePressure
2157.5083,19.475988,121.64548,822.0077
2247.1265,35.15195,73.16422,499.35938
2154.3962,16.79344,124.88285,911.5399
2338.0132,58.382824,43.272816,505.4228
2107.8555,16.729465,141.05183,921.2754
2306.82,25.708614,91.64094,858.1641
2276.46,44.429623,48.901234,669.67993
2161.33,18.864243,117.571594,888.99023
2381.278,26.475325,95.37803,840.24304
2488.1636,31.67153,87.95116,851.99207
2526.9695,35.686455,74.430695,859.4839
2246.9773,22.795832,103.51242,898.1332
2344.717,35.190796,62.464878,805.8057
2229.0693,24.077917,96.29798,845.3095
2329.0618,41.84451,50.83437,671.214
2301.5583,36.43596,74.162346,846.0788
2159.1838,19.634182,111.9726,708.6461
2266.3308,30.887701,63.474037,742.20557
2149.4302,19.004333,127.20855,910.7395
2392.3992,44.809235,51.1,749.77563
2177.7588,19.053196,119.06495,554.6486
2160.49,18.84944,140.69687,887.996
2108.32,15.694245,134.13414,943.94806
2149.3506,17.280876,124.9589,702.5129
2217.8098,23.247078,105.10601,902.7529
2132.2695,16.869844,127.12958,901.47485
2585.909,44.304794,63.263966,973.03827
2286.3796,42.80271,60.358356,537.2469
2436.7344,48.052055,53.407745,817.3117
2146.004,28.693096,114.65375,469.80557
2264.5757,26.420597,74.64643,755.54364
2379.0254,51.29932,35.606537,747.9425
2207.8315,24.223078,81.51069,820.02014
2206.1697,18.090912,115.5927,895.4054
2152.4832,17.014368,125.782166,891.40356
2223.6284,27.071465,85.35929,834.94006
2366.146,53.226837,40.746304,683.03406
2203.1987,22.958803,96.52577,534.285
2240.923,20.656881,103.46836,898.36896
2307.2297,32.159546,75.58684,814.4276
2314.9287,20.020988,103.551636,872.11633
2343.99,41.84796,49.51259,792.5467
2459.8237,47.720875,57.52168,849.97473
2375.0974,45.46001,50.507145,793.5889
2156.152,18.033056,117.58413,904.9426
2165.8757,18.588743,122.01343,878.2694
2135.535,18.274956,115.46472,531.5307
2272.5662,32.576332,60.69702,665.7713
2161.737,17.995152,116.61824,738.83466
2146.9768,18.236305,128.28654,788.4959
2265.0215,28.901903,88.15933,860.37964
2240.9404,29.90151,78.20753,808.9777
2212.77,23.656542,88.17326,600.43176
2523.6023,31.603971,83.62934,866.48883
2178.5496,18.826603,121.983086,910.0725
2215.8145,19.171589,115.47252,890.5483
2195.2913,23.659319,92.44833,871.8789
2446.8965,43.624203,67.364525,837.98816
2160.8655,17.877916,123.00257,928.5239
2373.2666,25.699343,100.70996,856.8183
2112.601,20.03036,122.50521,417.6235
2238.865,18.832067,116.543396,903.9968
2243.0063,20.31923,103.52161,859.3142
2201.2468,21.873188,95.96462,880.1043
2254.8694,22.847685,93.83553,889.6956
2302.2168,30.019722,86.30465,865.1747
2429.1033,33.59162,80.10549,845.89825
2215.9363,23.486666,84.80429,671.4168
2090.3674,15.900031,149.81651,530.4563
2249.1045,26.56816,82.415405,791.4805
2119.739,18.105202,129.25043,560.68066
2369.1892,36.913532,70.64772,836.25964
1977.1804,8.858568,195.90501,473.44543
2166.2275,19.95735,112.98079,900.56384
2193.6665,19.977036,100.82004,885.4612
2449.444,36.87184,71.68192,836.9659
2095.5217,15.158131,158.32484,606.5676
2181.9165,21.751814,106.930534,711.86566
2243.998,32.13231,64.36557,624.19086
2438.9365,33.386322,75.424095,836.3822
2303.8904,36.244934,69.57957,856.0731
2305.488,20.142809,102.127846,882.2521
2230.1162,22.423677,103.19923,856.18353
2437.5393,38.355053,73.72105,813.9139
2216.8403,19.972706,83.665375,705.78015
2192.8525,20.24412,108.81648,895.51886
2124.8303,16.67675,143.88069,951.48254
2248.1099,24.975384,85.51773,874.1779
2232.6682,23.161692,95.31345,859.0833
2287.3171,32.508373,73.33757,812.71564
2132.559,16.721575,125.577324,923.1178
2138.0896,16.905478,129.37798,910.6227
2324.906,24.970161,101.52601,840.98315
2519.4426,31.31955,82.64615,831.1451
2164.8489,18.372747,121.47546,914.0414
2394.0593,47.353683,51.214306,755.1408
2421.3376,52.33097,53.88161,811.39355
2210.7969,25.389921,91.99251,852.17035
2196.9543,20.194902,104.36971,734.1367
2343.6199,27.835756,86.98567,834.4933
2246.929,17.906822,123.890564,900.83966
2285.6157,19.70143,108.65258,893.904
2187.809,19.58167,112.555305,803.09265
2206.202,20.83084,106.89212,887.8077
2207.9287,22.740707,105.75203,627.66785
2324.5317,31.101294,82.52051,826.9881
2070.4575,14.329704,177.77736,591.7638
2186.1375,31.905151,88.83678,419.62524
2511.2744,39.89045,70.32442,878.82715
1957.5513,5.5865192,221.99811,304.8036
2262.7925,22.183226,95.32507,865.07043
2190.0823,19.62541,122.2558,853.79376
2198.3625,21.97422,90.77405,822.16724
2194.313,20.008127,109.27312,894.8738
2122.1782,18.579464,134.32533,730.6264
2480.227,47.953037,51.876045,772.76764
2140.8257,17.297455,122.759766,908.5378
2102.6729,16.05798,140.62068,501.16904
2154.9924,17.31947,125.40273,911.56024
2128.1519,15.479569,134.73434,461.70966
2651.7126,40.124027,56.585217,921.17676
2309.8132,43.317005,53.198456,647.79016
2416.7722,56.594353,30.190447,749.18036
2120.96,15.878639,130.66115,925.68335
2156.5857,19.639181,128.18427,882.9763
2367.8948,32.02491,74.677246,795.6492
2282.6074,36.21073,61.66558,739.1832
2224.7136,20.253973,96.89171,857.92914
2054.8975,9.123119,165.62207,469.9958
2200.18,20.967876,96.16482,816.914
2356.034,52.011654,41.693546,722.98254
2129.7424,15.981187,144.29703,570.40857
2630.1252,34.953663,73.7873,916.6763
2439.179,31.556183,77.13032,804.00146
2359.1511,43.764458,54.001503,810.7119
2304.173,41.847458,48.925774,678.6109
2324.6526,52.19016,52.76021,496.99228
2359.1716,36.602615,59.26664,707.0279
2481.1978,30.86019,83.48776,813.96295
2155.2646,17.696756,129.29411,903.51825
2135.868,18.09765,140.08592,767.78455
2119.7795,16.3925,131.90073,924.4369
2389.8696,34.265244,68.051125,821.43225
2175.2,21.101196,103.65948,549.34186
2196.5222,24.258173,91.85583,762.59564
1889.5474,0.5623381,264.14963,277.16748
2132.4895,16.6012,130.44766,915.27716
2128.9468,16.289728,128.98643,919.3506
2480.033,30.26262,83.95572,852.36005
2010.2916,13.427655,190.12856,690.1548
2194.5693,23.674427,94.29425,854.5663
2059.302,13.78176,166.22897,548.68945
2139.746,15.336487,131.81375,926.6706
2165.7874,18.805077,108.89834,629.02386
2155.6406,18.68377,121.66942,901.64795
2288.3115,38.112514,59.31637,788.376
2494.2805,41.606663,61.962524,852.32074
1797.4493,-1.8449953,273.13782,152.0453
2102.0059,14.112114,141.23608,936.2679
2620.446,43.548138,63.095932,928.98157
2012.5487,9.229189,162.00136,325.2606
2178.0532,21.269655,105.54192,738.13696
2529.7979,44.347145,66.55221,885.12225
2149.1536,17.005323,128.76991,915.09607
2048.235,11.532344,155.05435,390.5036
2215.2615,20.363108,100.923744,643.7019
2194.3213,18.00026,111.28621,905.19055
2222.7722,20.871658,101.15253,882.04254
2185.2764,19.431454,110.804985,682.5224
2070.7341,14.421129,169.62108,620.1907
2183.6033,21.494543,100.22258,632.3996
2162.8096,19.283922,125.25884,854.3834
2538.3325,21.8304,91.557495,890.9483
2086.9592,8.263956,168.76228,396.1228
2198.1846,19.579878,110.86088,919.4914
2261.8425,27.64886,67.75936,697.0424
2294.7078,36.62073,57.78764,620.608
2557.7559,32.548523,80.2404,872.7846
2139.4766,16.05653,123.97693,921.608
2099.34,16.949854,130.2719,518.4969
2244.371,28.788294,74.01898,870.4543
1954.4247,8.470108,207.45555,348.08823
2211.9631,26.757929,76.0517,754.90137
2219.8708,26.623165,90.55696,566.69104
2286.402,29.781029,90.91602,833.98
2116.511,17.151321,143.93138,659.60333
2071.9016,11.329744,154.20477,468.30435
2157.514,17.625708,122.8769,916.45624
2339.9683,45.119953,48.844975,717.012
2379.7266,32.214893,77.522804,870.2047
2151.6025,17.70116,129.52356,706.22156
2368.7625,43.276722,69.713806,609.49176
2137.9114,16.384491,138.76492,940.224
2190.8796,21.992165,105.32916,882.2988
2142.972,17.346172,131.94522,828.33075
2317.1365,31.848373,80.718445,814.24005
2197.5083,21.32492,96.26567,714.89417
2428.6711,35.4073,77.05162,818.05225
2286.0898,22.8795,110.05304,905.3346
2439.2583,32.29911,71.306885,816.6815
2062.8904,12.23799,170.26212,510.0121
2238.6013,29.061993,72.0179,672.064
2166.5732,17.621387,112.7924,918.7661
2357.6426,28.924364,85.424126,823.2207
2204.32,22.847622,86.30659,746.72595
2502.094,37.057804,75.33667,855.442
2357.7566,27.962461,87.07522,888.98785
2339.1943,51.97132,47.24663,697.0853
2138.0076,20.148203,139.29176,845.77295
2032.175,12.371754,153.34761,415.2589
2183.0964,20.099516,103.9407,865.73975
2269.2373,22.319622,82.84904,875.576
2577.724,42.09555,61.321438,906.1183
2070.3887,11.933849,153.18031,402.2672
2230.1167,24.333832,78.1628,660.5499
2457.3457,30.101974,90.876595,819.3179
2060.069,14.714583,147.92023,341.62732
2252.4622,21.329155,102.219765,864.7943
2361.3916,45.56044,46.472546,792.9221
2346.4148,51.18295,43.481205,682.3513
2402.9304,46.984707,57.90158,785.205
2236.6594,24.69756,83.12083,795.3636
2374.7778,41.31602,52.665638,759.54785
2139.8984,19.141811,119.96584,808.98694
2130.9436,14.030913,140.3551,939.07513
2176.4543,19.373522,114.63275,797.5121
2489.4849,39.833454,63.169807,847.8546
2250.083,21.462347,101.07839,844.4186
2412.995,46.795185,49.961525,742.91284
2168.1316,19.430298,120.256226,856.3093
2482.154,38.927296,71.24413,846.4219
2267.434,30.065231,79.87645,821.6866
2155.9583,18.75963,125.48072,887.44476
2523.9695,52.3049,55.09838,875.1833
2353.4436,47.352135,48.160572,654.6738
2202.0803,16.371061,122.334,941.7478
2159.8303,18.873726,118.04286,449.1858
2364.7336,42.781918,47.034317,677.44904
2350.6936,44.66798,53.84225,777.9226
2512.135,33.75842,84.35636,857.50995
2147.4924,17.785263,131.05646,922.24023
2347.539,49.484234,46.855713,669.63245
2414.1367,36.83655,73.37447,861.25555
2180.1633,20.353464,108.990776,843.49744
2231.8054,38.786686,79.03452,524.4418
2254.7117,21.626,90.17321,829.6547
2135.9226,17.567749,130.35168,699.9501
2298.686,23.015648,90.19551,743.91565
2348.0303,26.545126,89.879776,841.7118
2245.5598,22.196878,107.22087,868.13806
2159.223,18.342203,120.47594,746.25494
2185.8884,24.642195,99.624756,539.81165
2199.0056,19.936602,101.9405,854.38214
2432.8584,31.484083,61.738235,782.6489
2198.6077,26.154787,93.6989,535.9967
2228.848,27.97327,79.71027,835.8888
2121.805,16.776915,139.40623,917.5375
1877.068,-0.989784,232.00769,298.76477
2114.911,15.438067,135.64236,492.76022
2124.3455,16.069365,134.83919,913.43695
2090.4238,13.82002,150.39261,476.3748
2540.4478,33.27884,77.008095,852.3709
2369.1694,28.59273,88.93326,858.739
2284.9167,39.699993,57.29853,637.4632
1912.9564,2.5633814,216.3517,241.30177
2191.1013,19.470644,111.452545,883.98663
2608.664,30.988705,84.477066,904.57117
2316.725,52.077003,47.38235,642.27014
2452.201,29.64089,88.46538,839.4239
2398.5176,42.791718,59.68412,793.793
2220.8003,21.560879,89.127205,787.7906
2258.1587,29.303497,82.48546,806.7596
2146.079,18.673359,108.09528,666.3118
2108.1697,13.221146,150.33446,966.11536
2219.5564,25.059633,95.215675,840.50073
2319.199,33.377483,64.58456,662.5363
2361.5203,43.53755,53.681553,752.3712
2307.58,40.10497,57.82132,742.8651
2362.9233,57.975674,45.53142,715.3652
2107.9785,14.188894,155.17155,516.6593
2230.7136,27.49994,90.99586,897.9227
2145.0266,17.436327,117.59482,906.9246
2171.131,16.50792,128.38771,902.05536
2364.0527,26.18832,95.95101,844.0898
2355.0396,23.818127,102.79755,840.6683
2161.885,19.80541,114.567986,734.169
2268.622,25.086939,96.384964,857.50543
2466.39,47.584736,61.30806,827.0564
2241.97,44.248394,79.359825,395.98117
2139.3674,17.321121,123.080185,918.86975
2147.0718,17.009815,124.89454,651.4499
2143.749,18.007633,124.68408,923.5628
2293.0002,37.034718,61.902645,641.5529
2609.3674,34.138557,83.706436,930.7558
2144.9807,18.071133,112.66614,846.72906
2053.2944,13.60523,173.82164,482.8155
2077.4583,11.8707,153.42067,558.0888
2321.9722,41.576508,53.52432,728.7102
2285.5825,26.872509,95.283195,844.53906
1942.7946,3.856562,193.3558,276.31516
2213.1387,21.64296,107.091774,903.96985
2327.8877,29.98869,91.94448,863.4076
2174.1836,19.345253,116.61504,873.07996
2190.641,19.249495,113.976425,865.4271
2255.694,28.576134,71.01099,758.2782
1937.7229,3.6674998,208.1974,323.8051
2136.8281,17.724873,125.16891,490.08075
2482.028,39.17819,66.92933,830.18024
2144.2317,15.694774,139.78004,600.901
2157.1426,16.037703,130.24014,854.84143
2111.4058,14.202009,145.3841,616.6211
2253.1196,30.278362,70.26127,774.0802
2171.1167,19.484577,116.48625,910.6175
2272.2292,30.30626,88.40491,846.72626
2466.6113,43.127346,59.61735,847.45105
2039.667,11.776054,172.27052,442.9335
2178.8472,28.56697,98.42341,460.38928
2206.5115,19.677946,111.56862,902.1352
2028.9769,12.53526,176.79712,529.0556
2274.6033,30.424063,71.68984,648.8663
2150.1353,17.03727,115.10081,885.9658
2287.9197,27.36752,83.27413,881.184
2102.998,16.856361,145.12834,552.5682
2288.06,20.78684,110.43982,860.7236
2188.3933,19.943514,108.0859,884.676
2327.4263,40.430634,56.277424,800.7944
2393.7422,42.017693,66.28637,813.5887
2246.8337,28.22189,73.19325,734.64417
2232.9846,25.762665,76.03378,825.28735
2294.3745,46.748623,68.64725,505.959
2230.9756,28.559118,88.11772,880.0257
2194.717,19.106798,111.87256,659.7164
2042.021,11.928,179.14569,504.0603
2368.2285,43.012863,52.888065,753.31696
2165.2708,16.511454,128.2118,917.08246
2284.1714,24.483324,89.569786,859.1919
2472.4277,42.327873,61.52263,822.85736
2360.9531,30.262674,85.2514,838.5626
2123.5693,16.086594,146.6603,749.7147
2186.9353,15.096705,127.00317,972.14246
2238.3022,22.86858,98.55173,862.9774
2514.5454,39.93035,68.81931,864.00946
2278.2322,45.24035,70.26332,472.11505
2620.395,33.133465,77.55771,895.88245
2147.2146,17.340893,135.2699,911.0288
2269.1792,32.635338,87.0481,676.9774
2134.431,16.921373,136.51021,563.7449
2195.5176,19.799038,105.44839,690.82477
2162.4985,19.190483,120.33566,896.93384
2519.7156,30.931444,84.50816,854.9989
2160.7854,18.774418,117.08715,883.7142
2158.2603,18.46519,125.99005,844.1829
2133.1301,15.96423,130.48207,928.88965
2338.103,23.637318,98.09332,866.0331
2107.817,13.597219,150.6774,567.5649
2173.382,17.82395,119.63086,901.7864
2377.0447,42.697296,64.067406,817.54443
2311.1948,40.485874,54.386272,782.6644
2273.8384,28.690554,74.90795,739.69794
2188.8335,21.234877,107.63838,876.6639
2220.4646,21.029716,101.61213,845.72437
2252.0571,27.375849,74.30398,786.5833
2545.0432,32.486645,78.34249,837.85333
2421.8792,33.925518,74.13363,799.5205
2065.9944,17.07191,140.41612,336.80615
2152.4463,18.64902,119.40675,916.90717
2371.4768,31.463243,79.195656,848.74115
2118.507,14.126404,161.36691,724.5928
2188.7117,18.189266,108.686676,886.32025
2134.2322,16.369051,128.45306,908.68134
2307.1191,24.10244,95.02923,876.31647
2158.821,17.584154,119.92762,886.01465
2223.7046,22.096983,95.14217,846.876
2244.802,23.357347,86.56749,851.5555
2259.4897,24.255157,106.39764,631.3779
1943.2933,5.57885,207.6606,348.8457
2077.2185,10.046017,176.68791,484.17764
2161.238,20.667664,124.564186,825.7726
2213.4329,22.405935,103.93135,886.865
2328.044,33.17239,80.007256,825.30615
2156.483,17.92977,120.25108,894.41205
2158.328,36.79424,115.815544,349.90036
2416.3215,41.39254,48.093014,776.6296
2166.462,17.881409,118.370605,907.86176
2602.1838,46.284714,64.406654,960.8875
2166.3735,20.005707,127.14915,884.04364
2315.9866,43.081783,51.72006,624.9241
2436.6938,38.876026,62.932568,818.8094
2380.882,55.71801,35.55905,698.09985
2526.941,25.380344,88.18049,831.79065
2353.4507,29.859142,69.80366,744.4917
2410.3306,56.265224,43.249588,789.0998
2062.1758,13.369807,153.38864,455.08838
2076.8843,12.114433,172.015,546.68866
2134.3757,16.450874,139.55295,936.9944
2459.0513,48.410843,51.02684,865.1497
2222.6194,23.709108,82.985535,699.0099
2520.9688,41.592022,61.271744,837.45734
2282.6863,24.46893,88.410706,836.0075
2369.167,57.71712,51.188667,641.01184
2240.7803,32.98674,80.83988,506.85025
2124.0237,16.465088,147.57964,712.66376
2174.0828,18.365562,107.39407,590.0038
2508.8418,39.50858,72.2913,849.5082
2171.8906,19.855478,111.33253,631.8478
2350.1008,25.068295,91.56443,881.6921
2306.115,32.87646,76.05034,836.9424
2196.0945,21.224886,99.653336,761.65216
2423.723,32.912983,80.117256,870.27185
1940.9835,5.886036,217.16351,345.4311
2264.973,31.917635,75.17719,840.06134
2250.3965,17.909792,111.66147,893.73566
2523.0586,41.477497,60.444157,863.68866
2406.9192,40.03018,59.400375,825.43
2242.6472,26.2414,90.19501,865.20874
2163.5054,18.22062,122.869225,891.10864
2174.399,19.209723,113.36311,807.4484
2397.8855,41.116055,50.523533,794.3571
1920.852,-3.9181268,226.74913,295.03726
2149.2173,17.621628,141.60811,783.8021
2466.6665,41.906662,57.68158,841.4514
2282.152,34.618732,59.895172,652.5451
2489.822,49.605263,54.20886,865.50854
2160.7483,19.895685,112.92792,829.3832
2150.4092,23.785574,117.476685,403.86987
2233.2805,27.70791,83.22469,817.713
2426.731,33.707146,66.9576,858.30396
2383.489,50.584522,44.535526,747.1346
2388.0942,25.03087,91.44714,880.22876
2231.9004,29.469723,73.225204,657.11365
2341.997,35.16599,66.53935,805.10815
1890.1207,-0.13417794,207.8955,234.22115
2090.8484,14.074655,147.41925,512.165
2376.1765,43.80745,41.117016,743.6539
2148.029,16.326857,136.13583,798.94055
2205.854,19.711227,109.41466,897.53723
2125.486,16.137476,147.83728,752.6631
2341.6064,39.82575,49.753662,744.6893
2580.5752,46.30409,68.50648,924.53357
2344.5452,31.34988,68.503334,821.3063
2250.3606,29.545609,81.72188,833.321
2183.869,20.120552,105.33848,850.90735
2259.2292,32.30614,74.17269,555.2979
2238.7014,27.39202,83.218056,778.60913
2232.0,19.31127,106.93595,891.0796
2342.705,32.93661,85.436325,824.58984
2159.7036,19.672098,103.763855,663.6925
2444.669,33.329735,86.814186,829.5218
2246.2896,17.564447,107.659645,912.8128
2146.0159,18.443932,116.39304,905.1582
2329.5684,43.272522,56.634483,792.17615
2186.535,25.216068,101.378525,596.9917
2369.9976,32.612404,80.25498,847.474
2131.0435,16.296778,131.07825,702.11
2268.2156,25.158407,99.02319,865.7264
1919.2676,4.8923435,217.67096,313.57938
2312.6667,31.068134,67.637985,785.95715
2339.4827,32.63784,55.48054,713.38824
2354.906,51.515713,42.104427,695.1485
2148.8748,18.078262,125.90536,916.7462
2732.842,31.684502,82.08022,916.5913
2556.9937,48.342537,54.07351,898.19885
2229.449,24.761864,82.341896,705.4326
2415.683,56.22193,49.850876,807.7351
2244.0742,26.065447,84.16312,887.7792
2341.0308,32.172382,70.24141,822.4503
2152.9207,19.496122,111.30403,813.4772
2151.028,19.852093,117.57697,921.5127
2090.7317,18.280966,157.53911,753.40765
2334.462,45.00493,53.149387,753.0268
2287.3003,33.943012,69.01287,793.4811
2128.0017,20.459757,114.163376,476.293
2160.2766,18.766424,122.09807,876.0011
2231.3667,18.073502,113.44017,894.2529
2331.654,31.681501,68.99608,737.9761
2456.9949,44.007076,43.407326,803.9494
2242.866,32.9061,78.66451,499.07053
2211.7769,23.708864,97.557,847.2653
2443.1,39.31354,56.77402,787.0776
2206.9956,21.67455,92.21906,685.9964
2440.8088,52.849792,39.867546,821.5545
2128.1802,16.710333,133.75426,519.6278
2119.4575,17.098352,141.93892,650.85315
2114.4202,15.708397,150.60074,956.3374
2140.5293,16.382704,133.3453,914.60956
2181.8882,17.800222,124.94292,898.55597
2181.0483,20.779295,107.36911,892.5993
2137.5156,18.338758,132.90408,718.378
1965.8694,2.1119902,235.6155,355.33487
2005.0144,5.3493767,197.28421,463.83096
2473.376,34.192368,68.88899,817.366
2131.2917,14.157359,131.4722,913.7912
2231.263,27.611158,87.30469,864.17523
2178.4836,24.56726,90.26667,575.3238
2450.697,42.085606,60.83529,815.78955
2585.649,42.848442,72.34369,946.08215
2146.7756,18.411251,125.773384,908.74097
2094.6277,16.093258,140.18755,384.51678
2436.1213,59.391476,49.03067,735.10046
2197.1658,21.667837,92.58854,807.55383
2140.7107,16.074644,121.510414,603.1178
2267.4414,34.892498,73.657555,872.9254
2151.0713,19.103241,119.10068,885.75104
2104.1404,15.285577,138.17642,931.0746
2172.4915,21.022758,101.51603,888.8971
2260.165,29.504276,85.95735,855.92285
2195.9045,19.799786,111.643074,927.31476
1970.6543,3.7683623,194.59647,322.25784
2315.6372,28.742527,70.95913,748.90924
2218.9753,22.681818,104.084625,903.6672
2208.2285,23.687672,86.36544,847.52924
2205.5847,22.643148,90.72639,799.4135
2173.9902,20.382236,114.69048,730.70746
2427.4026,32.244415,78.07801,833.16223
2233.9722,17.958752,107.67772,904.91925
2566.5127,35.49841,70.9957,846.5792
2145.5142,17.455076,119.28561,906.8828
2164.3364,18.241455,135.37958,807.58514
2224.4583,34.886463,86.58747,519.5924
2093.8948,15.772706,165.35689,783.7966
1780.8429,-8.70734,286.92062,70.58169
2381.58,34.46341,74.30394,804.9742
2153.9402,17.814844,125.80161,911.01025
2189.8699,17.90075,125.23611,927.0085
2221.7854,25.362522,86.41386,600.93805
2253.47,25.649832,81.61403,886.2554
2113.747,16.424196,156.23328,708.62756
2226.3618,24.495117,85.1969,664.0241
2249.049,26.361559,73.89674,686.3292
2241.7446,18.384768,109.21558,889.4969
2128.5635,15.52959,144.88512,513.2518
2211.4705,20.283028,105.94967,918.1538
2131.4927,16.835773,137.6789,915.4013
2559.8086,31.495117,84.517426,876.7268
2406.4954,41.93182,69.010056,812.9016
2191.3083,21.699886,96.29408,855.5439
2418.828,48.765434,50.539536,805.302
2161.3757,18.007326,134.97691,935.806
2142.9302,17.57177,122.84812,930.9514
2351.837,34.624977,66.545746,769.97205
2234.4004,34.332714,74.93355,460.84708
2388.6228,33.7515,66.18245,832.5508
2396.638,44.201218,41.82555,710.6352
2158.995,20.388388,110.62232,735.79645
2457.0227,26.102627,92.29475,835.6188
2150.003,18.797234,117.65464,864.5351
2163.7012,17.250586,126.021065,934.58496
2275.9597,29.714027,81.00434,854.1014
2486.055,32.66312,78.83068,878.5367
2170.6252,19.101828,111.00861,776.8405
2445.2427,35.03818,64.86634,835.2613
2557.7002,42.855495,59.83228,874.12115
2090.301,13.845936,160.06837,643.4401
2148.832,17.824604,122.699646,908.8057
1911.948,0.25743318,249.63367,350.6162
2145.297,16.935616,120.98187,920.74115
2179.212,18.474815,119.900406,925.1806
2290.8657,28.626875,79.5022,861.2835
2052.0923,11.434073,188.7615,548.1586
2394.9497,48.55065,51.420483,812.05426
2145.1667,20.275478,118.99623,529.2807
2391.8442,34.22209,78.82537,822.8021
2157.7534,18.67256,117.61737,884.5609
2210.6577,19.055456,103.005104,888.2401
1906.4791,1.7831404,195.84286,214.69008
2156.4646,18.616665,120.56584,896.4364
2136.9956,15.945623,139.27838,599.4529
2418.6296,44.57292,50.827557,683.01874
2119.9429,16.287893,134.2932,926.0165
2311.2195,23.821632,94.73209,839.7853
2612.1406,49.399395,54.608437,959.6461
2348.4395,54.468178,45.843292,690.60095
2514.391,26.883945,87.72586,875.31384
2152.1506,19.71018,122.62002,864.9121
2606.2542,31.955896,82.12043,888.36694
2142.1082,16.833616,130.26424,951.3815
2402.971,53.28349,38.30502,795.64545
2121.3972,16.222122,144.43681,940.0227
2499.6062,43.39527,56.877014,815.20306
2127.6384,14.267734,138.34247,924.7925
2141.6567,17.872519,130.07668,904.2416
2452.8318,35.14487,71.11544,839.31976
2389.6692,55.249683,58.79444,691.06494
2479.6448,40.612133,61.63867,830.7657
2117.7542,23.641254,120.375534,437.23886
2171.3494,19.38636,109.644424,885.41034
2163.4182,18.775766,115.433365,620.35333
2294.199,32.44699,72.02497,828.4341
