25%_GripAngle,25%_Pressure,25%_TestID,25%_Timestamp,25%_X,25%_Y,25%_Z,50%_GripAngle,50%_Pressure,50%_TestID,50%_Timestamp,50%_X,50%_Y,50%_Z,75%_GripAngle,75%_Pressure,75%_TestID,75%_Timestamp,75%_X,75%_Y,75%_Z,max_GripAngle,max_Pressure,max_TestID,max_Timestamp,max_X,max_Y,max_Z,mean_GripAngle,mean_Pressure,mean_TestID,mean_Timestamp,mean_X,mean_Y,mean_Z,min_GripAngle,min_Pressure,min_TestID,min_Timestamp,min_X,min_Y,min_Z,std_GripAngle,std_Pressure,std_TestID,std_Timestamp,std_X,std_Y,std_Z,Group,count
1360.0,577.75,0.0,13046942.75,127.0,135.0,0.0,1440.0,617.0,0.0,13053055.5,201.0,210.0,0.0,1570.0,631.0,0.0,13059169.25,273.0,283.25,0.0,1670.0,711.0,0.0,13065283.0,406.0,404.0,12.0,1455.6148748159058,578.9955817378498,0.0,13053055.907216497,205.8976435935199,213.8475699558174,0.3711340206185567,1170.0,2.0,0.0,13040829.0,19.0,43.0,0.0,113.56806991516916,106.4015985060086,1e-08,7063.170122542002,101.84309157717055,95.65826779045793,2.07784923042776,Parkinsonian,746.0
890.0,433.75,0.0,4010235.75,141.0,154.0,0.0,910.0,513.0,0.0,4016592.5,205.0,218.0,0.0,960.0,556.0,0.0,4022949.25,276.0,283.0,0.0,1370.0,623.0,0.0,4029306.0,408.0,387.0,12.0,939.85835694051,481.0782577903683,0.0,4016592.6951133134,211.38526912181305,218.39412181303115,0.6798866855524079,790.0,2.0,0.0,4003879.0,31.0,51.0,0.0,99.47959406895126,105.84657237969472,1e-08,7343.97613221664,95.6827782754957,87.4579527380931,2.7747289307144847,Parkinsonian,746.0
1130.0,452.0,0.0,8134718.75,139.0,143.0,0.0,1190.0,485.0,0.0,8141174.5,212.0,211.0,0.0,1240.0,515.0,0.0,8147630.25,294.25,294.0,0.0,1610.0,557.0,0.0,8154086.0,436.0,380.0,44.0,1199.0725244072523,459.0432357043236,0.0,8141174.5069735,222.4152719665272,217.77405857740587,0.5118549511854951,1020.0,21.0,0.0,8128263.0,36.0,50.0,0.0,98.07091693687606,95.00867112736118,1e-08,7458.385353213885,107.3018593351157,95.36783119246472,2.791223784799869,Parkinsonian,746.0
1160.0,302.0,0.0,4426561.75,147.0,167.0,0.0,1220.0,347.0,0.0,4433053.5,211.0,226.0,0.0,1290.0,372.25,0.0,4439545.25,294.0,300.0,0.0,1630.0,416.0,0.0,4446037.0,406.0,387.0,52.0,1237.6768377253811,331.3089459084605,0.0,4433053.566227462,218.69244105409155,225.93030513176143,0.4257975034674063,1060.0,7.0,0.0,4420070.0,31.0,55.0,0.0,103.36891090748333,62.79376119007877,1e-08,7499.985011069552,98.58010716514056,87.95367200279976,2.737511970444277,Parkinsonian,746.0
1140.0,552.0,0.0,1845571.0,140.0,187.0,0.0,1190.0,654.0,0.0,1852777.0,197.0,241.0,0.0,1290.0,684.0,0.0,1859694.0,256.0,304.0,0.0,1560.0,735.0,0.0,1866611.0,398.0,384.0,44.0,1217.640741945981,596.0820045558087,0.0,1852693.5567849008,200.67816465994144,233.15717539863329,0.4581841848356655,1020.0,2.0,0.0,1838654.0,34.0,53.0,0.0,106.79181000106432,123.21685624819698,1e-08,8094.190305799043,93.30963712545764,79.7756846298724,2.6414955830521243,Parkinsonian,746.0
940.0,410.0,0.0,12505053.75,208.0,164.75,0.0,960.0,453.0,0.0,12511987.5,281.0,219.5,0.0,1010.0,467.0,0.0,12518920.25,365.0,286.0,0.0,1350.0,547.0,0.0,12525854.0,537.0,384.0,28.0,986.5357142857144,413.2178571428572,0.0,12511985.237337662,290.5305194805195,220.5720779220779,0.9675324675324676,870.0,1.0,0.0,12497798.0,55.0,52.0,0.0,83.60568780451958,109.41061034326628,1e-08,8013.250550901627,121.25376631854952,81.84822255731191,3.289869164387808,Parkinsonian,746.0
940.0,935.0,0.0,2903772.75,130.0,139.0,0.0,1000.0,971.0,0.0,2911066.5,205.0,208.0,0.0,1060.0,992.0,0.0,2918359.25,275.0,277.0,0.0,1450.0,1023.0,0.0,2925653.0,409.0,385.0,160.0,1023.7746913580248,941.3274691358024,0.0,2911066.2685185187,210.27993827160492,211.25123456790124,0.5740740740740741,850.0,152.0,0.0,2896479.0,25.0,52.0,0.0,120.11692297568504,91.0068811122024,1e-08,8425.612874449673,100.27140553892704,90.2454912244485,3.943574786928671,Parkinsonian,746.0
1380.0,853.0,0.0,5490369.75,170.0,173.0,0.0,1470.0,929.0,0.0,5498518.5,266.0,240.0,0.0,1580.0,950.0,0.0,5506668.25,379.0,311.0,0.0,1840.0,1010.0,0.0,5514817.0,531.0,389.0,52.0,1474.5773480662983,899.0698895027624,0.0,5498518.942541436,278.51988950276245,237.12237569060773,0.538121546961326,1230.0,87.0,0.0,5482221.0,57.0,57.0,0.0,118.4392998022458,84.1090512378183,1e-08,9413.654160896796,131.1939850789858,89.80752927725545,2.6122619450073645,Parkinsonian,746.0
1275.0,545.0,0.0,10524733.5,141.0,181.0,0.0,1410.0,614.0,0.0,10533925.0,215.0,223.0,0.0,1550.0,653.0,0.0,10543117.5,282.0,296.0,0.0,1760.0,709.0,0.0,10552309.0,426.0,392.0,60.0,1406.590742101396,581.2397746754837,0.0,10533925.193240264,219.64927749204017,228.2672054861621,0.3448444771001714,1140.0,2.0,0.0,10515464.0,16.0,55.0,0.0,146.57509503186105,105.3808824792711,1e-08,10617.927753505888,106.56603302070452,87.77068229180671,2.784188354933488,Parkinsonian,746.0
870.0,562.0,0.0,2324520.75,179.0,192.0,0.0,950.0,675.0,0.0,2333832.5,220.0,244.0,0.0,1000.0,726.0,0.0,2343143.25,284.0,305.0,0.0,1530.0,851.0,0.0,2352454.0,430.0,386.0,28.0,943.7741779497098,625.2016441005803,0.0,2333832.0391682787,229.8960348162476,239.1781914893617,0.6644100580270793,610.0,2.0,0.0,2315210.0,36.0,52.0,0.0,137.06650702330896,136.6385587103364,1e-08,10755.305485503168,90.54774779077027,81.2186588018723,2.8032715884623487,Parkinsonian,746.0
990.0,418.0,0.0,4605965.0,121.0,154.0,0.0,1020.0,529.0,0.0,4616269.0,198.0,223.0,0.0,1060.0,561.0,0.0,4626573.0,273.0,306.0,0.0,1450.0,602.0,0.0,4636877.0,406.0,388.0,28.0,1042.9495302599955,468.30259995630325,0.0,4616269.363993882,203.0565872842473,224.71706357876337,0.7349792440463185,910.0,9.0,0.0,4595661.0,29.0,44.0,0.0,86.03161180764157,123.25349636441751,1e-08,11901.940953755937,102.50278473947608,95.81509294537489,2.905547270970348,Parkinsonian,746.0
1010.0,531.0,0.0,8354994.75,169.0,126.0,0.0,1060.0,657.0,0.0,8365675.5,214.0,192.0,0.0,1140.0,797.0,0.0,8376355.25,268.0,238.0,0.0,1550.0,902.0,0.0,8387035.0,442.0,387.0,28.0,1070.6429173693086,650.0295109612142,0.0,8365674.80881113,222.45383642495784,189.5716694772344,0.6205733558178752,810.0,3.0,0.0,8344153.0,35.0,48.0,0.0,124.61193322880403,153.7264423386621,1e-08,12336.578347054216,86.66581020617193,81.36848406286136,2.697990914318438,Parkinsonian,746.0
1090.0,617.0,0.0,14055515.25,123.0,147.0,0.0,1120.0,681.0,0.0,14067397.5,194.0,221.0,0.0,1190.0,726.0,0.0,14079279.75,261.0,305.0,0.0,1500.0,776.0,0.0,14091163.0,406.0,385.0,28.0,1151.2713148920045,640.6498673740053,0.0,14067583.720348615,197.1525198938992,223.51743084501703,0.8063660477453581,950.0,10.0,0.0,14044951.0,32.0,55.0,0.0,106.69760673571577,117.89888402865908,1e-08,13452.815592315816,94.26497537791512,93.54347863219012,3.0417506061801944,Parkinsonian,746.0
1010.0,739.0,0.0,3970220.25,136.0,145.0,0.0,1100.0,757.0,0.0,3985264.5,213.0,217.5,0.0,1170.0,770.0,0.0,4000307.75,290.0,304.0,0.0,1560.0,833.0,0.0,4015352.0,430.0,390.0,12.0,1099.4133492966178,746.1563903023047,0.0,3985264.083507932,218.04130499850345,223.15369649805447,0.5621071535468423,880.0,6.0,0.0,3955176.0,35.0,49.0,0.0,117.47843422090848,62.83964569058759,1e-08,17375.149992158997,103.43007040568598,97.33318556729358,2.5358004100667038,Parkinsonian,746.0
1040.0,599.0,0.0,7782300.25,142.0,173.0,0.0,1130.0,651.0,0.0,7803442.5,213.0,234.0,0.0,1230.0,694.0,0.0,7828094.75,288.0,287.0,0.0,1510.0,754.0,0.0,7849236.0,370.0,362.0,24.0,1139.1703940362088,625.9193823216187,0.0,7804889.612992546,217.26102236421724,229.03929712460064,0.3833865814696485,900.0,1.0,0.0,7758654.0,43.0,59.0,0.0,133.32274145480056,103.6403224193543,1e-08,25914.42139544073,87.46491847847447,76.34989366449513,2.124965044707868,Parkinsonian,746.0
