SegmentLength,SegmentTime,Speed,AveragePressure
2198.6174,20.436295,123.06936,573.92145
2311.3293,13.063276,216.78076,596.7476
2222.9443,17.911364,122.792244,565.44775
2284.3215,19.102024,123.70684,602.36945
2418.7605,16.730055,172.98839,547.56903
2433.5283,54.45777,40.954124,596.0759
1329.9541,9.074229,202.6968,873.92004
2410.6099,26.703077,77.7595,495.43912
2042.5409,14.654397,153.53616,685.0288
2202.7566,17.22871,133.54182,568.90576
2651.345,15.643762,130.86644,393.40152
2132.0034,92.11949,15.068733,692.37933
2387.3135,28.687548,89.31151,570.7722
2188.2634,16.285032,124.28408,593.469
2168.6353,21.68846,96.63176,436.5808
2253.2615,25.328392,104.04298,512.8666
2151.289,17.04754,117.42208,663.7951
2192.575,19.577093,109.743484,466.8839
2285.604,18.202099,126.25507,471.3043
2204.507,21.343906,113.349754,496.06998
2318.1646,25.32705,89.73745,564.27606
2434.4263,31.911898,86.88588,660.04834
2479.9468,34.040142,74.120285,578.939
2580.3945,42.814972,56.752983,568.905
2264.3152,21.732082,114.377174,595.83594
2328.1663,12.633319,212.46535,591.62683
2492.326,26.45392,92.6423,560.2466
2509.4824,27.95079,79.151436,510.54318
2295.3604,21.733978,117.35628,902.85547
2470.8542,29.12929,97.23992,1123.1989
2310.2207,20.411146,108.306206,574.1453
2326.5427,24.130634,98.11449,875.42664
2643.0952,16.706736,120.92876,486.7528
2302.9548,23.353546,102.82269,928.2823
2483.4758,15.838388,162.83821,422.53217
2357.1704,76.48871,24.444748,654.39923
2298.1428,20.87482,97.42876,307.9109
2425.7424,34.572945,71.77431,580.68427
2336.836,21.513657,107.80598,934.3005
2268.5508,20.900976,117.32564,536.44
2396.9343,20.205088,115.61708,527.75134
2391.0605,9.258356,383.53897,681.1819
1592.195,10.155191,184.92519,842.2806
2480.2893,43.93257,67.916,614.67004
2292.408,69.79807,28.985413,606.50494
2621.3606,19.591343,237.62741,547.88837
2257.5657,19.793543,104.60142,447.6911
2623.286,22.302755,125.95156,781.7846
2373.294,60.002148,34.255577,656.56586
2388.4001,14.883437,159.78456,511.27618
1934.4081,12.406614,173.2436,712.80725
1605.9087,10.6457815,180.50256,796.5845
2373.3796,27.568798,60.064377,1232.8446
2203.179,16.973969,129.56297,669.94934
2218.5623,18.084393,123.63966,724.1687
2372.066,54.92311,43.549942,669.9675
2429.406,33.008583,81.979225,690.86536
2623.1143,8.084426,325.2056,604.4912
2562.7256,44.994698,62.262142,510.56387
2249.7732,20.418549,111.39682,706.4357
2214.392,19.323345,119.90258,482.72336
2393.1514,12.738965,230.51884,538.63324
2137.317,14.058689,144.20126,572.4559
2301.1528,23.70545,107.804276,684.36304
2217.0354,21.886452,106.95759,448.49457
2424.273,15.997186,151.88449,496.6585
2478.6707,37.571278,66.72511,805.42957
2367.6082,53.467625,61.04173,572.5589
2587.5505,38.21849,67.08745,692.7211
916.4938,2.5849311,230.59514,999.5741
2277.503,30.244667,95.994415,589.3119
2349.5835,26.118261,95.98276,611.26746
2433.8914,24.130081,89.935844,515.8002
2341.874,19.27717,118.03775,534.78937
2419.4668,29.146496,82.410736,596.9339
2055.9736,17.000526,144.60707,665.9913
2274.634,31.028006,79.94664,561.3242
2298.0044,19.167816,111.11626,381.69727
2328.0022,19.286335,121.01127,714.42633
2462.9595,21.377989,142.38979,566.58905
2048.944,15.048439,150.13568,680.1779
2333.4543,27.501595,91.79866,745.66064
2481.1294,32.59698,87.00221,876.3669
2564.671,6.429263,412.00146,627.98145
2122.6838,19.871122,111.46556,512.97046
2406.8315,19.234533,104.81446,441.86612
2337.241,52.19422,57.391983,608.5348
2385.182,23.541079,114.11551,654.6037
2669.145,22.128937,128.58525,415.3373
2370.302,30.505308,94.294655,466.9178
2584.4976,26.278797,96.69876,570.96936
2382.1753,30.891562,108.30248,387.09662
2414.0022,26.961678,91.76451,577.3348
2306.1333,77.59447,27.049309,662.67346
1907.9926,13.168125,160.1316,737.2773
2172.7195,22.03373,103.88974,391.98737
2159.614,18.48345,116.544395,575.1939
2458.6873,33.088177,92.39647,493.79163
2080.4746,15.3723755,147.13582,739.4608
2240.6384,23.861765,106.528465,458.237
2449.4314,37.418514,55.576736,447.0532
2223.0376,18.302969,118.13815,615.0952
1397.4022,7.7045565,186.06729,833.7782
2535.1897,46.64165,44.525116,650.79517
2352.0476,34.724262,73.23965,505.1247
2384.091,28.292433,89.61786,810.4932
2468.2583,27.809542,96.59902,1127.088
2427.7607,37.36442,59.20323,631.99316
2590.5422,3.4242694,442.52795,665.73535
2493.0806,12.068802,201.36314,518.12683
2209.7031,23.163038,97.920654,305.12292
2290.7751,21.970469,101.449486,587.11444
2492.436,43.384735,65.16511,600.55884
2350.8528,66.914024,28.188164,624.49054
2586.8647,20.411232,122.10153,517.71387
2220.2498,18.730263,125.89765,588.5741
2287.5518,21.832602,103.178635,310.1361
2148.2422,14.416452,141.44962,603.56604
2346.1758,12.790226,238.80394,614.1784
2273.0989,19.941187,110.96274,418.71564
2759.4382,18.05468,147.69905,461.92883
2258.1182,25.544687,97.03714,573.7892
2208.3318,18.518476,112.11367,536.8602
2276.7417,21.191751,107.48554,641.6243
2140.7617,19.288876,123.5421,503.5745
2184.8137,22.189056,107.042786,388.25577
2435.1633,31.98141,84.05235,591.43494
2714.4993,26.878775,157.98976,535.0242
2149.2488,21.606016,100.25204,527.2848
1711.4573,10.885387,169.75734,807.0012
2280.6758,19.943268,117.49588,646.6671
2327.8142,25.033344,64.1383,1130.1774
2215.3079,17.90179,121.38135,766.52344
2315.6301,22.916332,98.8496,892.491
2489.8813,40.40895,62.883987,506.4803
2335.2812,19.672583,118.60812,315.48798
2179.2432,17.184036,130.55652,576.68445
2306.81,18.89702,127.578415,475.89032
2296.42,22.62897,117.77427,646.7516
2513.394,19.058437,162.89748,522.2691
2385.8076,27.840979,91.87319,608.6711
2472.151,35.23126,65.966805,616.5717
2184.4517,87.24062,11.909958,612.78937
2470.9236,15.994144,129.45865,298.0758
2499.964,16.430931,127.37973,327.36172
2410.2363,58.053623,55.05358,627.93225
2375.372,53.083668,56.061134,628.17334
2424.8474,29.795778,77.112854,584.3256
2360.706,59.726433,48.03306,634.53546
2409.0415,26.894632,71.6934,1221.9855
2513.078,39.485172,59.649513,546.39154
2226.1602,21.481342,115.99578,628.36115
2457.369,32.559593,78.47701,953.6771
2298.731,57.682327,42.685684,650.73785
2490.7349,10.761878,288.44034,590.3018
2354.401,30.349466,100.525734,412.23315
2211.083,21.336725,101.78718,485.99106
2459.9897,28.17365,103.46807,482.04675
2460.9363,36.42857,60.94566,642.2301
1687.3802,12.972509,173.07562,786.176
2159.1672,13.265233,145.07643,592.8215
2511.591,35.914883,64.76754,601.5881
2240.4146,24.247175,82.58676,1032.136
2441.9885,28.2582,93.60698,589.8763
2293.8115,19.585003,117.26704,370.18814
2387.495,27.39474,88.499626,875.56665
2223.085,18.657812,139.01208,687.54663
2297.3748,17.69734,128.24945,646.4848
2349.0813,17.31314,134.84737,488.9782
2183.1753,20.354479,108.99856,637.2235
2372.3586,54.665123,49.084656,629.2235
2371.171,25.550562,98.794754,977.5677
2488.167,34.28045,84.74045,732.5607
2292.478,16.840961,133.86304,462.87024
2332.1702,23.072966,98.520454,896.5059
2129.1458,19.801579,122.29123,611.7563
2481.7603,30.18139,74.56567,534.2826
2219.4097,20.068958,104.48531,493.69476
2497.3445,12.369735,247.05328,610.3965
2448.9797,45.31873,44.37593,615.67004
2422.3096,25.049112,73.65274,1169.1207
2184.5974,21.53568,107.07771,623.31506
2201.8672,18.014568,127.543846,630.48724
2416.4187,55.652843,52.27909,577.41736
2319.4167,23.926874,105.92595,622.0042
2346.8909,53.14534,41.880157,630.9036
2402.672,23.743397,94.791504,735.28754
2432.9792,12.847238,206.66298,591.7222
2522.4043,15.417491,171.73201,541.7446
2205.6355,20.72385,109.55666,290.2785
2217.5674,21.37474,110.18299,439.86905
2352.7544,23.454172,104.27204,340.71112
2233.1147,21.66646,94.37412,354.8072
2319.7092,57.082237,50.990692,652.2364
2342.4321,29.330948,86.62262,554.86255
2240.9863,20.368484,116.0645,387.5218
2437.1484,46.894955,52.80896,619.6947
2418.5857,49.20439,58.674072,640.6844
2429.7349,24.637615,88.669235,1175.2627
2114.9927,15.345624,133.11722,630.9046
2393.6375,55.01636,38.571526,615.6228
2560.5312,38.562958,77.809265,498.98428
2388.7153,22.329987,103.99832,600.76245
2295.9463,17.92845,122.349686,642.34235
2272.703,24.632374,97.477066,377.133
2184.415,18.054323,123.293915,663.95746
2499.3823,24.152565,128.36002,489.75073
2356.7273,22.047318,94.0629,1143.7218
2680.8767,8.7872505,218.20705,442.13235
2326.1973,22.566763,109.192726,449.10638
2432.8982,52.53233,44.624428,613.5962
2177.4866,18.15588,121.373,662.98285
2211.8215,21.566103,109.597626,402.29382
2141.2222,19.531511,109.671326,509.7747
2299.661,55.000057,39.24331,597.01996
2407.321,26.114113,97.659386,1023.31976
2374.907,27.049715,60.322845,1304.1702
2460.8154,35.802708,74.469185,800.21564
2294.3796,18.218838,121.1012,667.9844
2171.087,19.585215,110.71594,598.1885
2511.4512,44.812588,49.8991,581.3431
2412.072,46.970436,49.28347,594.5974
2366.053,32.03725,71.10189,688.2096
2443.6345,36.181484,76.208954,872.5064
2442.6453,40.025677,70.32013,697.52783
2449.9854,33.66472,74.55454,691.41675
2260.55,22.097874,106.34486,442.85043
960.078,5.6303034,219.50618,998.1126
2302.576,19.277643,124.70659,549.0258
2245.6003,23.117014,110.19245,437.71146
2331.8054,18.411427,117.06389,569.1842
2461.0874,45.40006,62.224453,521.193
2306.0432,18.730494,122.15776,415.2701
2318.0273,25.831118,94.265366,836.4878
2212.0493,19.414434,116.02893,568.6427
2446.2136,12.390195,262.08655,525.362
2338.983,53.630123,50.600624,658.276
2346.353,24.956066,93.72109,986.96606
2243.2427,22.22507,98.68713,286.8894
2333.2202,22.17284,114.17405,807.07794
2101.6846,13.32789,156.6344,708.7503
2137.4172,19.104235,114.945526,547.56415
2303.906,73.70555,35.281517,665.99146
2330.7449,15.422825,160.27982,550.6951
2261.3777,21.649876,111.42678,325.9854
2284.4043,21.138565,116.609146,581.44604
2323.556,21.457018,103.612,1009.2756
2263.1216,22.422062,110.47162,665.2958
1906.503,5.9988985,299.53174,742.74994
2343.3196,25.360317,99.53791,789.38196
2366.9624,22.605965,105.42084,703.05286
1960.556,14.617566,163.82024,727.535
2129.2598,20.926678,101.92858,405.17273
2178.6426,21.646988,107.95885,509.3517
2231.1047,21.947767,103.35761,314.8564
2211.45,19.154814,137.24417,624.45703
2311.674,17.209887,134.33467,525.56213
2194.2673,18.64701,118.26447,461.79587
1639.9486,12.602052,188.60266,820.5907
2342.3848,23.051456,103.81948,952.40784
2392.3884,16.182487,170.53917,512.1807
2396.7053,21.662228,106.33047,739.6411
2174.8647,21.683199,100.67241,447.87518
2432.7546,29.990236,83.97939,598.0112
2230.1255,16.684374,133.9549,512.29614
2378.3584,53.503353,42.056175,1029.3496
1408.3738,9.87855,196.46602,858.68677
2491.2754,46.029293,61.884113,684.2763
2341.3364,25.74649,101.46676,961.39136
2614.9507,24.917608,102.43748,452.9746
2461.1084,16.52871,117.2602,327.50186
2355.274,72.92317,24.436554,652.3323
2508.0469,29.690866,80.18334,459.2466
2318.4329,27.965063,85.86905,609.60254
681.87964,2.729678,238.97784,1052.96
2500.434,50.229294,49.39624,805.703
2340.1145,12.901979,202.25633,615.14557
2371.839,17.551548,129.05675,452.1343
1568.8778,11.030629,184.5423,827.2783
2488.2507,56.045082,23.190125,613.13153
2483.4258,11.010797,271.97275,534.87274
2504.1204,39.734013,61.988655,594.6696
2323.268,22.085684,97.671974,973.4308
2213.3486,20.76022,109.15434,632.01434
2334.6113,34.105896,61.04011,587.11084
2421.0117,26.06143,92.0736,570.20856
2397.847,16.641031,141.19514,426.17987
1738.4685,12.647275,174.79352,753.65735
2630.447,23.590437,172.38678,524.9602
2293.7656,22.94297,94.2767,978.08704
1686.8578,12.11797,177.2866,759.7553
1270.908,7.4664316,216.59096,885.3571
2405.84,30.233356,95.18188,631.8238
2320.318,18.189217,127.890656,317.30527
2431.979,47.079746,54.666824,614.9584
2350.4307,34.22601,87.54877,526.91406
2299.2214,22.252037,103.64438,611.9649
2101.868,14.768857,143.55954,675.9796
2474.4856,27.668589,101.47624,752.09705
2372.8335,24.903374,100.64784,389.09174
2272.485,19.138649,108.45662,801.6788
2185.3276,16.202682,123.70348,600.2003
2269.5989,20.791603,105.39837,461.73428
2396.762,50.269268,44.151657,604.06226
2134.6409,21.21368,105.76396,440.42892
2160.6772,19.237804,115.80388,409.8941
2422.7456,12.884819,198.51567,676.05145
2200.8408,17.828512,118.52538,656.839
2473.6746,45.782314,67.88361,473.40622
2387.1294,20.128477,115.96273,755.2461
2171.5908,17.244118,121.64795,604.5766
2238.8452,67.66724,24.531769,674.5548
2303.6846,17.447552,134.69131,586.46454
2404.298,33.20437,71.56292,590.2661
1974.3064,15.340776,159.62572,681.4176
2714.3289,28.6858,81.18643,517.76135
2400.0898,27.687174,84.50358,681.8215
2427.4204,43.499878,55.23452,584.7408
2371.3054,30.049248,92.25648,658.1927
2417.895,29.311714,95.05373,586.9784
2248.2678,19.846003,114.37252,761.20044
2334.6855,22.986977,93.89964,931.5555
2447.8958,20.099882,107.61278,455.58652
1379.2693,8.023431,207.72708,878.8456
2216.7188,23.30929,95.635666,386.94672
2339.4146,62.865437,48.236214,642.3785
2400.7468,32.911392,63.873665,610.00385
2063.5461,15.3469515,166.36505,647.08704
2247.7705,19.853685,124.60914,696.05115
2352.075,26.716839,88.92565,603.6182
2311.4817,75.87412,26.09317,716.7399
2360.7576,36.88677,90.246185,464.35397
2230.4915,85.71257,27.421776,662.1042
2551.6155,31.620337,78.583176,503.8919
2508.172,33.40598,94.15493,615.2639
2230.4578,20.771465,110.27746,307.969
1526.8538,11.073292,182.89584,809.98346
2325.7722,28.39194,92.132835,592.4919
2293.5908,17.439154,131.23706,731.6241
1884.2651,13.430154,192.8747,720.1964
2430.9084,57.348248,29.76812,588.01575
2412.2954,28.328081,94.15477,870.37
2198.057,20.249224,111.68501,350.88303
2478.7808,6.271121,383.21085,664.6096
2292.1614,21.756159,105.58494,905.13306
2431.397,15.678498,179.55339,528.93976
2175.1768,21.990112,99.282005,321.76443
2252.78,20.798918,112.334755,685.43024
1858.7733,10.707637,216.75995,718.5002
2212.6375,18.948704,116.81634,460.95682
1753.6987,11.398056,188.14635,782.25726
2366.5798,26.556631,96.331955,605.0109
1904.1608,14.062925,159.50113,724.17346
2260.9321,17.54655,146.66829,575.6846
2206.7114,20.3251,114.33699,529.7814
2319.7715,17.127676,150.30608,568.4065
2216.8645,19.878946,126.13873,679.21063
2225.846,18.240875,125.400635,744.1414
2578.494,26.420496,86.5847,521.59314
2336.498,18.525166,124.83727,398.77606
2460.5623,39.54677,69.94962,612.13513
2314.7346,21.847527,111.8013,546.8196
1228.2101,2.883969,310.52875,957.6224
2379.46,25.866962,103.26334,673.4351
1399.237,8.429061,287.28757,836.6849
2518.586,36.84429,75.51302,613.39276
1817.6488,12.022321,166.34872,696.4324
1732.9559,12.755962,167.99353,752.3354
2445.225,17.795572,118.21091,391.37964
2203.5527,21.014198,104.63718,430.28726
2451.1553,28.489586,102.58599,842.8917
2504.0261,24.676575,82.82293,823.74115
2144.7095,17.596432,123.18193,758.6888
2362.4897,25.052036,88.723785,1103.2639
2431.919,32.617783,79.289566,570.3271
2203.6648,14.456436,142.97858,628.91907
1312.8243,7.698983,192.18794,886.9356
2248.6426,19.251987,124.97496,584.6538
2470.713,16.19263,117.94276,412.33267
2318.5378,21.729004,119.017265,582.7942
1804.9556,11.877726,196.7942,735.48364
2288.7285,23.242718,110.884186,515.8525
2199.4988,13.704199,194.61319,618.5235
1634.1791,10.0099325,180.49646,807.36096
2219.559,19.816952,129.38715,601.25635
2466.4075,42.17299,62.01578,673.5779
2175.3403,18.440619,125.23678,520.8791
2032.8949,14.50199,166.37302,701.82587
2212.818,24.615139,99.27764,453.9835
2288.8057,22.134829,105.11659,653.2609
2313.7305,31.340609,85.28007,552.26337
1991.9473,16.289833,138.35799,637.9729
2486.2678,15.059492,130.7841,312.71033
2135.758,18.767223,126.28984,606.2604
2437.0178,48.405838,54.864655,625.80347
2167.3906,16.168373,131.98541,559.401
2170.5598,21.139948,107.87509,344.59958
2483.8535,29.573366,90.55498,522.72186
2603.527,22.188639,116.80036,477.36325
2641.2063,46.394005,57.880066,584.908
1726.5776,14.943665,204.14423,735.47314
2381.0305,60.27854,40.670334,591.68744
1791.3813,11.66599,182.2148,750.5266
2331.2493,20.569721,114.58434,846.107
2201.5486,18.074223,127.33814,661.6963
2528.1318,38.833065,73.537186,516.0157
2197.8362,21.073824,104.27851,448.21875
2212.9531,73.94652,14.855881,643.7791
1446.8777,8.410248,200.14456,844.53357
2427.3608,16.171658,164.89226,497.6787
2346.6494,23.051758,96.12292,941.501
2267.1938,21.839733,110.90623,312.0051
2387.0532,24.73878,96.64748,1102.9581
2347.1914,28.500526,98.72135,591.84186
1540.7067,10.694974,207.37509,878.42816
2641.697,11.318244,266.42804,526.863
2529.0745,34.21356,93.37607,650.0347
2243.7583,20.250471,116.90909,390.5218
2386.7256,20.80612,127.55161,538.013
2387.6218,25.323202,109.09535,772.78015
945.3638,2.0903919,250.91954,1039.8868
2284.8513,21.926968,110.46297,346.57355
2453.1196,35.294983,68.39748,546.1274
1653.8374,13.137732,174.21936,813.33105
2167.3992,21.499569,102.74369,539.5664
2455.965,32.621178,84.83591,590.02094
2364.4963,25.513103,101.61948,631.27893
2367.7192,35.275867,71.67409,564.3101
2369.2202,27.96052,40.294,1384.8402
2234.097,18.527029,121.96145,564.78564
2167.667,16.30988,129.74385,680.68066
2366.972,21.778912,107.697815,423.7968
2010.9154,19.152697,130.92403,709.99146
2377.5042,19.070524,118.108246,356.96307
1853.9657,13.897705,142.60622,701.4448
2320.0015,68.583046,37.363777,653.09076
2402.6416,1.3471782,523.77954,777.53235
1983.6505,14.960869,150.16162,707.2914
2387.1804,19.942904,125.15046,678.47925
2439.027,34.829723,70.862595,767.3401
2235.4854,19.789223,105.78846,388.1975
2521.722,9.966265,310.75897,616.72504
2352.754,21.21745,106.56507,717.06445
2155.0583,14.05073,144.47473,619.33466
2347.169,23.48907,105.33628,595.5775
2225.3809,20.228796,117.50134,608.1263
2185.7737,17.470888,135.55247,579.2094
2232.5845,20.218304,120.4643,585.14606
2406.966,17.58066,128.25871,526.58386
2311.5928,22.67147,116.922325,674.67444
2075.793,18.844604,140.93958,652.62317
1605.8201,10.654145,190.21492,788.26013
2366.6023,54.447304,38.236908,641.12494
2403.086,25.37196,102.031944,599.7709
1855.6185,14.261,172.00536,735.96136
2083.7534,18.255253,129.35794,990.4158
2286.1548,23.31422,109.42491,778.892
2339.4639,19.438524,107.42768,402.13394
2519.9106,21.64333,117.53864,419.9035
2494.2954,43.394985,65.54379,715.5185
2452.313,37.320312,65.07527,581.4701
2342.3875,70.6688,30.320518,664.40735
2393.718,16.029898,129.4231,546.854
2385.4473,15.929308,167.61185,576.16315
1885.7042,13.375844,150.63864,698.6423
2219.4973,17.434507,133.72377,612.1389
2796.9802,23.588604,145.22678,455.695
2447.53,39.418518,61.35019,609.4645
2193.264,21.227295,102.529854,328.89902
2358.772,50.959457,55.141106,592.75977
2453.1096,34.813377,69.69807,502.53076
1457.9835,9.361996,191.62141,823.35846
2244.7114,23.542189,103.39866,508.63312
2451.4678,44.56406,53.339058,594.7208
2146.1768,15.033902,149.62814,612.173
2546.2393,16.106415,125.864746,396.37167
2506.4734,48.130272,34.06627,996.22144
2400.429,40.7952,55.350525,574.50104
2310.9114,28.794172,85.37832,629.45496
2194.0254,20.012846,105.21696,543.1459
2494.7236,20.021255,125.49808,469.04147
2125.9175,18.959352,125.51936,806.4075
2253.7517,22.50734,106.229126,369.46478
2544.6836,35.316074,76.25286,451.93716
2298.1094,62.47244,44.42701,664.79987
2425.7017,23.04745,93.48958,488.95108
2199.1514,17.841223,119.98184,595.46466
2189.563,16.856312,147.385,607.61
2232.105,14.316868,163.62808,585.25183
2184.3079,18.704348,128.40659,593.4061
2403.139,33.818005,81.001816,921.4451
2633.1157,22.83043,109.327934,531.62286
2184.438,20.948223,111.80132,477.10977
2334.1672,18.984695,128.3805,340.08527
2452.644,25.78164,95.096596,468.34488
2480.3945,13.96794,225.04448,484.351
770.2068,4.0729074,240.90205,1048.8489
2378.4553,25.86585,93.27956,576.6341
2468.481,41.297615,65.37592,544.47473
2514.5317,13.305418,174.58746,386.03226
2167.4385,17.06847,129.59938,599.49567
2122.889,18.828148,148.27954,647.0304
2417.0403,5.49253,462.1863,727.8961
2249.306,21.094223,107.950294,215.46764
2000.8937,19.122866,154.99486,683.4042
2377.5383,24.475859,96.37354,1001.5357
2461.5896,25.768017,80.4885,421.49936
2204.0334,20.743196,110.69449,289.52112
2498.472,7.3505907,383.3174,646.8675
2437.7542,52.264633,43.240326,639.32996
2318.3137,25.87006,104.59062,526.55426
2319.5444,24.73927,106.46183,866.7084
2204.1248,14.369667,170.79659,614.9081
1997.1239,16.445168,153.37541,828.23145
755.14417,4.40911,248.50136,1015.3366
2399.6396,23.542404,110.90361,510.69965
2422.7737,16.195848,123.4473,447.37372
2675.5095,42.408813,65.034195,504.5703
2433.6877,27.746645,90.23606,892.5427
2355.2056,20.896334,119.77709,486.05865
2353.0925,22.499065,111.47206,887.25385
2380.705,25.00599,93.54423,956.14703
2258.7605,20.012333,110.095406,436.96777
2200.098,21.441296,101.12416,442.5758
2359.456,24.664417,104.04392,244.95699
2136.8367,19.877542,113.699524,508.4538
2363.7585,25.1246,100.14916,772.401
2513.1355,27.750038,83.55188,492.43283
2387.353,22.509115,101.56718,555.7829
2410.048,31.924477,77.08622,633.3481
2316.1365,20.531176,111.91309,437.87723
2474.544,61.427505,36.361572,561.2932
2305.8271,23.326618,95.365875,552.1224
2187.1367,17.808464,124.26757,620.6903
2288.9944,17.484472,116.83381,415.4044
2313.1406,35.269066,65.20855,565.5249
1631.549,10.248116,184.568,819.4394
2252.8987,13.432343,144.11678,579.7657
2325.2295,18.615816,124.18975,561.85974
2601.6191,31.077782,74.05781,564.7079
2368.1396,24.691957,102.01931,585.0757
2282.7188,19.815775,119.34598,619.026
2170.4424,24.379944,101.70421,658.1398
1962.9567,14.734412,151.75636,683.73517
2427.603,18.700655,146.47795,761.8152
2223.593,19.586658,109.92824,463.90692
1893.9078,13.994193,168.42285,719.6006
2460.803,40.434315,68.31592,574.11597
2563.3018,34.87463,64.718254,516.4758
2289.05,16.465336,142.75502,473.84247
2170.4902,21.896011,107.72637,455.3862
2240.4229,20.812893,110.51541,315.30182
2240.0554,17.16543,128.74782,785.4289
2471.4941,42.03058,68.44948,613.5718
2169.3687,20.503853,103.99885,434.17297
2403.7373,23.582735,103.31598,479.8252
2239.3613,20.122663,105.36716,367.01788
2365.0376,62.076855,38.561554,609.73254
2320.227,19.817513,130.81847,563.9997
2613.7903,9.724751,265.991,611.5755
2173.0254,18.610676,121.32341,577.84296
2166.2224,21.077255,111.72542,407.51904
2397.6062,25.97323,82.717316,1142.7407
2239.5938,22.42734,109.059425,378.67896
2494.7695,39.97923,60.678566,622.0304
2197.5,17.289547,126.20944,611.22284
1631.9475,10.26378,177.0436,794.2123
2250.8674,18.927305,126.78817,708.54803
2528.8323,37.231964,61.43685,538.7817
2474.3218,45.338806,54.35457,700.2817
2390.95,27.95566,80.36357,971.9955
2248.1377,18.155111,120.403755,456.24042
2343.2542,63.26818,51.84754,655.50037
2201.5598,81.93072,14.633514,643.6951
2117.2634,16.456625,127.32264,639.31256
1632.3167,10.918546,213.56871,801.8499
2544.4707,33.035553,74.02817,453.4933
2156.908,21.176466,104.60072,364.7216
2485.2817,31.564886,75.16363,586.2773
933.8574,6.3381567,237.63347,956.0963
2210.658,16.117853,138.25096,746.531
2356.0205,55.361366,49.901413,592.1713
2208.5186,21.64731,105.57853,475.5141
1494.0059,10.149333,208.33612,843.2709
2345.6729,24.51407,103.167564,960.12885
2338.6904,18.015535,124.561615,473.86453
1493.3044,10.10323,180.58173,838.6704
2207.6567,18.056263,139.01408,734.9502
2485.3657,31.732946,77.03844,914.73596
2364.0884,18.136318,130.11188,438.93356
2399.0032,23.042612,142.7611,624.1695
2406.891,28.21895,86.57363,966.1782
2334.999,37.26094,86.70205,599.0682
2385.8884,49.90645,57.344437,635.82306
2260.1108,16.839235,116.09854,767.5535
2427.436,36.89313,70.399506,565.60406
1129.354,5.7748537,227.13074,957.70764
2313.7734,20.238314,114.24799,349.04846
1951.1838,10.692594,170.38275,727.1654
930.89514,5.1749334,226.10843,978.6529
2374.281,25.829563,80.75278,1152.4967
2373.6482,24.934248,103.90506,741.2528
2210.6934,20.415392,109.80165,379.59262
2511.9827,44.32621,58.976055,544.2077
2219.5662,20.357805,111.73033,681.67584
2238.3591,18.6626,122.59447,408.9573
2506.3457,38.540188,83.27426,752.78796
2623.0718,17.790165,171.16997,495.44946
2308.949,18.674292,117.63621,379.58203
2340.0784,34.02262,74.90414,509.29874
2180.3882,19.785406,109.5459,611.6368
1947.467,14.978792,163.08183,718.903
2423.536,30.610807,78.63909,574.21814
2454.3489,29.534946,92.84525,480.3676
2088.9836,18.968306,147.72282,685.6011
2380.454,27.86792,55.55536,1221.6833
2248.3386,19.475409,120.3016,709.0782
